LON,LAT,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,NUMBER,HASH
-79.2722901,43.690279,Warden Ave,,Scarborough,,,,,268,0d6ba776d2cf0851
-79.524862,43.7051956,Coulter Ave,,York,,,,,77,375e1d0496a53d61
-79.3022932,43.8070131,Fort Dearborn Dr,,Scarborough,,,,,52,6a466b0a666c79b3
-79.4053287,43.6643371,Sussex Ave,,former Toronto,,,,,82,5204f3e9fedd1a90
-79.4559855,43.6685698,Uxbridge Ave,,former Toronto,,,,,17,6b303dc1e126d4c4
-79.4812689,43.6565844,Durie St,,former Toronto,,,,,437,f40f11c5bd1676ec
-79.2242387,43.758165,Markham Rd,,Scarborough,,,,,553,e7483f1105b790b1
-79.5530276,43.6438311,Smithwood Dr,,Etobicoke,,,,,34,49a81f86e5098e22
-79.2985179,43.720796,Southmead Rd,,Scarborough,,,,,20,1d1364661af03117
-79.3952564,43.7289243,Ranleigh Ave,,former Toronto,,,,,245,45a90919e6684529
-79.3168199,43.6894795,Woodmount Ave,,East York,,,,,127,cddd93d4ff949b59
-79.441733,43.7023467,Roselawn Ave,,York,,,,,902,26aaa577557f8bc9
-79.3705028,43.7126247,Eglinton Ave E,,East York,,,,,698,cac4c693bb1ffb9a
-79.6034644,43.7321597,Shady Glen Rd,,Etobicoke,,,,,2,25539d1296a2ef6d
-79.5455051,43.6724681,Orkney Cres,,Etobicoke,,,,,11,17a9b77efcf251dd
-79.2014237,43.7517264,Livingston Rd,,Scarborough,,,,,266,7fc15bec4921ab06
-79.4357321,43.7291151,Baycrest Ave,,North York,,,,,46,8e5993f9f4d91ae4
-79.3123488,43.7813286,Bowater Dr,,Scarborough,,,,,32,187f468dcb12fa1c
-79.3373735,43.6686776,Gerrard St E,,former Toronto,,,,,1021,f3e38c17517e0453
-79.203556,43.7708923,Bow Valley Dr,,Scarborough,,,,,48,4260a0ae4e9e8f4d
-79.4234377,43.6752467,Davenport Rd,,former Toronto,,,,,911,c5884f479c2f90b5
-79.1556976,43.8003225,Porthclair Crt,,Scarborough,,,,,5,02c37b36fdc6fc71
-79.1956944,43.7911672,Bonspiel Dr,,Scarborough,,,,,190,675d89126bfde3a2
-79.2614806,43.8086793,Roughfield Cres,,Scarborough,,,,,52,0d48206875538167
-79.4627379,43.7600236,Kennard Ave,,North York,,,,,182,8725876d67328568
-79.5883006,43.7202128,Kearney Dr,,Etobicoke,,,,,29,7061d2b29e88ef0a
-79.5055426,43.6154766,Alden Ave,,Etobicoke,,,,,14,534fa68baf9aa159
-79.1393669,43.7733384,Rockport Dr,,Scarborough,,,,,23,e8b1ea06bcd18786
-79.2721757,43.7035401,Wilkes Cres,,Scarborough,,,,,8,8da0a40bec156061
-79.2040191,43.7937423,David Dr,,Scarborough,,,,,6,f0ea161199c240fe
-79.4465621,43.6560756,Sterling Rd,,former Toronto,,,,,231A,3d21992a926f2a5d
-79.3841245,43.6700539,Hayden St,,former Toronto,,,,,52,02e6e79f7ff6d779
-79.2012814,43.7530905,Livingston Rd,,Scarborough,,,,,289,255f4bc89849e897
-79.3187962,43.6985762,Woodbine Ave,,East York,,,,,1430,85b6333ba248d0d4
-79.366205,43.7759905,Adra Villaway,,North York,,,,,31,bb16e442c0ac1327
-79.5692802,43.6369316,Renforth Dr,,Etobicoke,,,,,250,a037a90d42cd6f6d
-79.4750975,43.6717158,Tarragona Blvd,,former Toronto,,,,,80,d241316e1110dfc7
-79.4093789,43.6668395,Howland Ave,,former Toronto,,,,,36,a62d125aef41f407
-79.3201014,43.7860518,Rosscowan Cres,,Scarborough,,,,,47,aa95a15b32dcbe12
-79.5213119,43.6798246,Allanhurst Dr,,Etobicoke,,,,,125,be005c06b43ef5d7
-79.4999472,43.6780176,East Dr,,York,,,,,45B,3ba90efde1ea0cc5
-79.5463537,43.6790652,Eglinton Ave W,,Etobicoke,,,,,4628,960309f6c08b39b0
-79.5139043,43.7655188,Hoover Cres,,North York,,,,,39,dc167c9892c859da
-79.478547,43.6523144,Beresford Ave,,former Toronto,,,,,292,b55468ef5242be1b
-79.6036872,43.7309743,Alba Pl,,Etobicoke,,,,,17,b8de338d234893f4
-79.2857103,43.7017312,Donside Dr,,Scarborough,,,,,113,2f63d4cb40414f00
-79.26775,43.7370058,Oakworth Cres,,Scarborough,,,,,44,84d72d4fbfabb68d
-79.3972542,43.703038,Yonge St,,former Toronto,,,,,2095,1d8d53935caf7208
-79.2718478,43.8256435,Hillfarm Dr,,Scarborough,,,,,17,17e2ef5ef9a7129a
-79.4118568,43.642436,Strachan Ave,,former Toronto,,,,,97,a92b20d5637a3ea7
-79.5551591,43.6529874,Donalbert Rd,,Etobicoke,,,,,31,716debf78d9fb4e8
-79.4359885,43.677825,Rosemount Ave,,former Toronto,,,,,45,246c883b9a284ee5
-79.27949,43.7166465,Ferguson St,,Scarborough,,,,,15A,29fa2b59e2d6b85c
-79.4248117,43.6888152,Claxton Blvd,,York,,,,,67-69,ce4bd04c043e48c1
-79.5444813,43.6429374,Fairlin Dr,,Etobicoke,,,,,25,c6ced0fac527c5b9
-79.4159935,43.712376,Cortleigh Blvd,,former Toronto,,,,,224,86577a0fbb8a8a2e
-79.34844,43.6632625,Dundas St E,,former Toronto,,,,,954,2200376547d46843
-79.232514,43.756219,Eastpark Blvd,,Scarborough,,,,,24,698017fd9fdfe263
-79.3492154,43.7354436,Sanderling Pl,,North York,,,,,33,ca89b94391ef5b9b
-79.3596125,43.7159598,Thursfield Cres,,East York,,,,,1,5adc665d9ce1f7d4
-79.4407429,43.6638474,Armstrong Ave,,former Toronto,,,,,77,4995be1e70fb40b6
-79.2915177,43.6723907,Duart Park Rd,,former Toronto,,,,,37,6e3abd4165e93b03
-79.3638413,43.6667055,Winchester St,,former Toronto,,,,,143,e94e1f3650fc70e9
-79.2359994,43.7197863,Eastville Ave,,Scarborough,,,,,119,7eff8c510bd9fee9
-79.3409318,43.7907689,Edmonton Dr,,North York,,,,,189,e7bc2cae7a8db551
-79.6124347,43.7340877,Holyoake Cres,,Etobicoke,,,,,47,d686e6af4b0f88e2
-79.4367962,43.6521667,Brock Ave,,former Toronto,,,,,350,e84278f2844cddfe
-79.5141584,43.7106307,Farnsworth Dr,,North York,,,,,35,9e02dee0322d6013
-79.3320513,43.6883711,Linsmore Cres,,East York,,,,,155,9dcfe3b3bd7cd688
-79.5698588,43.6497091,Wareside Rd,,Etobicoke,,,,,118,6881dffa3d688247
-79.32152,43.6735653,Craven Rd,,former Toronto,,,,,557,c4160015c63b9213
-79.6249299,43.7283106,Upper Humber Dr,,Etobicoke,,,,,55,4780757f6a3bce84
-79.4606534,43.6786236,Blackthorn Ave,,former Toronto,,,,,180,3a7dafdd0536c9cb
-79.3350259,43.7506689,Groveland Cres,,North York,,,,,12,ed745a071fe3d763
-79.2273656,43.72647,McNab Blvd,,Scarborough,,,,,36,468f97cb57390458
-79.4185764,43.7302485,Avenue Rd,,North York,,,,,1791,d0b3896696f864d2
-79.2695968,43.8155128,Ashridge Dr,,Scarborough,,,,,25,4e9dec4148e59563
-79.2751252,43.7239383,Birchmount Rd,,Scarborough,,,,,725,3040bd65c37fc9ec
-79.4110651,43.6710454,Howland Ave,,former Toronto,,,,,162,5cf5b71dba430120
-79.3392772,43.6845938,Donlands Ave,,East York,,,,,122,755922eaa8039e3f
-79.454756,43.6685504,Laughton Ave,,former Toronto,,,,,19,101f0f66d9918af4
-79.4015691,43.6525943,Augusta Ave,,former Toronto,,,,,148,520c606302cdb5aa
-79.2453863,43.7789384,Progress Ave,,Scarborough,,,,,727A,3de04a5153b257c1
-79.5335801,43.6922084,Duffield Rd,,Etobicoke,,,,,38,f1a923ac7cc24e01
-79.3519955,43.669261,Riverdale Ave,,former Toronto,,,,,20,3183c2ca58526138
-79.359055,43.8076028,Cherrystone Dr,,North York,,,,,69,809755a5d87a7cbe
-79.3459602,43.6827271,Pape Ave,,former Toronto,,,,,837,2e4309a824a793b1
-79.2608751,43.7129747,Blanche Ave,,Scarborough,,,,,15,73061ae63db98275
-79.3989075,43.7345967,Teddington Park Ave,,former Toronto,,,,,120,9a6a907fa2153454
-79.3764091,43.6765241,Dunbar Rd,,former Toronto,,,,,15,c00b8263f8a7993a
-79.1819753,43.7521518,Guildwood Pkwy,,Scarborough,,,,,460,071fe005ff60b19f
-79.2770488,43.8027099,Hookwood Dr,,Scarborough,,,,,25,eee25ef3f81ff45f
-79.1433541,43.7860547,D'Arcy Magee Cres,,Scarborough,,,,,70,657829df25ef5be4
-79.4592219,43.7863841,Millersgrove Dr,,North York,,,,,78,e43e18f47703fe1e
-79.4225548,43.72182,Glengarry Ave,,North York,,,,,440,ec1a001f2351fbf6
-79.5076109,43.7412438,Yatescastle Dr,,North York,,,,,20,34b29c9334784349
-79.4769625,43.6507719,Beresford Ave,,former Toronto,,,,,165,ea483916e1edb077
-79.4391887,43.655185,Margueretta St,,former Toronto,,,,,198,17fea91a094cd586
-79.5224058,43.6686543,Hartfield Crt,,Etobicoke,,,,,16,531c5f57df0bcd5b
-79.4935927,43.7335567,Roding St,,North York,,,,,667,5a47fce71d965e66
-79.4878145,43.6304599,Ringley Ave,,Etobicoke,,,,,41,b6f50512bac79071
-79.5664071,43.7485523,Milady Rd,,North York,,,,,44,e5b4d060fd9dc339
-79.4368552,43.6640054,Dufferin St,,former Toronto,,,,,1153,759d29788bd041c2
-79.4065628,43.7322643,Melrose Ave,,former Toronto,,,,,59,7e1d7ad986176a46
-79.4588458,43.7240675,Jane Osler Blvd,,North York,,,,,21,46ef1b60a7cfc0ab
-79.2913484,43.7114822,Pharmacy Ave,,Scarborough,,,,,651,d0defd67985ed4bd
-79.4380547,43.7735629,Fleetwell Crt,,North York,,,,,17,e04cfbe9ab95d2e2
-79.4457569,43.6839421,Dufferin St,,former Toronto,,,,,1960,91e6bdb7c0a70e73
-79.3880765,43.7322766,Riverview Dr,,North York,,,,,345,6a12f8cacc9ec756
-79.3972336,43.709702,Broadway Ave,,former Toronto,,,,,17,66cef0979499a338
-79.1412648,43.791799,Josaly Dr,,Scarborough,,,,,4,e6a50fa44f72b130
-79.5771001,43.6608295,Belgate Pl,,Etobicoke,,,,,4,5a11a0b3e04541cd
-79.3497787,43.7436133,Canfield Pl,,North York,,,,,4,1470c3e4746925f0
-79.5201206,43.6679158,Colwood Rd,,Etobicoke,,,,,2,66e12a65f7a53209
-79.2968413,43.7057608,Ferris Rd,,East York,,,,,251,7d7a32f23f802099
-79.2647556,43.7459469,Romulus Dr,,Scarborough,,,,,3,93aa0fab97b0cf65
-79.5115961,43.7076839,Church St,,York,,,,,173,bc82b77d1c273101
-79.5214077,43.7130859,Portage Ave,,North York,,,,,103,c2df117fc4c3db92
-79.4853125,43.7034109,George Anderson Dr,,North York,,,,,97X,bd9bfd05f5ba63f2
-79.3711328,43.7844008,Appian Dr,,North York,,,,,16,aec96968b1318a9e
-79.3253427,43.8081509,Huntsmill Blvd,,Scarborough,,,,,76,b76fbd35c6ac4c19
-79.457127,43.7604155,Clifton Ave,,North York,,,,,112,ea9ad802a4bf7dae
-79.3868646,43.7579627,Zaharias Crt,,North York,,,,,9,e8c8a41e27f079e4
-79.2538506,43.7148387,Sandown Ave,,Scarborough,,,,,118B,8a40536d9536b968
-79.3431529,43.6790722,Danforth Ave,,former Toronto,,,,,721A,e9c257cf05597dc2
-79.2309399,43.7452168,Bellamy Rd N,,Scarborough,,,,,182,a41d37fbeeb06dfd
-79.496255,43.7666406,Leitch Ave,,North York,,,,,15,e0a501ef572c0f18
-79.328783,43.7611152,York Mills Rd,,North York,,,,,1254,88093c766116729b
-79.5222896,43.6442316,Monkton Ave,,Etobicoke,,,,,10,4f66d159fdb93775
-79.3016858,43.673922,Bellefair Ave,,former Toronto,,,,,108,5cdea16d52cf493e
-79.3189547,43.6803224,Hanson St,,former Toronto,,,,,141,3a5b0483d2af1cb4
-79.4107244,43.7593808,Yonge St,,North York,,,,,4714-4716,f2003c8b25497000
-79.4450174,43.6777666,St Clair Ave W,,former Toronto,,,,,1226,dc8a502e78e4c53d
-79.3252989,43.6949999,Cosburn Ave,,East York,,,,,670,e20b9fbcc8092cea
-79.4892686,43.6551147,Harshaw Ave,,York,,,,,42,1f9c7e11cacf04c6
-79.2119451,43.7658231,Mossbank Dr,,Scarborough,,,,,45,f15aac4f756563b4
-79.2761355,43.7277585,Bonniewood Rd,,Scarborough,,,,,5,213ef7acc78dbd1a
-79.5615354,43.6976913,Camperdown Ave,,Etobicoke,,,,,35,df233892079aa0f3
-79.4062776,43.6583937,Vankoughnet St,,former Toronto,,,,,3,2a8fab9da5981cac
-79.4975968,43.7111194,Maple Leaf Dr,,North York,,,,,176,247874e30658b6d3
-79.5486968,43.6915782,Stapleton Dr,,Etobicoke,,,,,84,050d73ff95fabc7f
-79.5590161,43.7472708,Brubeck Rd,,North York,,,,,28,eb31206114a0057b
-79.2915884,43.7031129,Maybourne Ave,,Scarborough,,,,,60,9380368bce644ddd
-79.2657391,43.7857737,Tidworth Sq,,Scarborough,,,,,60,9f3d3b3e699fbc0b
-79.3722591,43.705846,MacNaughton Rd,,East York,,,,,9,01745fe10ba2e8ff
-79.387649,43.7126924,Broadway Ave,,former Toronto,,,,,246,18f2f92447579c49
-79.3494278,43.6944458,Pepler Ave,,East York,,,,,31,3e48ade0977aeb43
-79.3049914,43.690002,Newmarket Ave,,former Toronto,,,,,68,81e1c9a9f3e2a407
-79.153844,43.7831521,Acheson Blvd,,Scarborough,,,,,109,bc11a8ded312532f
-79.3143897,43.80264,La Peer Blvd,,Scarborough,,,,,18,a7848a450999d75e
-79.546291,43.7486503,Daystrom Dr,,North York,,,,,26,4347e33f5bdb332a
-79.4176806,43.7091933,St Clements Ave,,former Toronto,,,,,496,3355c6b57964d0a8
-79.5632104,43.6650831,Upminster Cres,,Etobicoke,,,,,11,70578bb4b69b1851
-79.4017075,43.7331715,Bocastle Ave,,former Toronto,,,,,95,31b8bed3a1cdf84e
-79.4855767,43.671313,Royal St,,York,,,,,31,22ba27d69af26e51
-79.271263,43.790905,Shilton Rd,,Scarborough,,,,,3,7e71eb79f1f2e23d
-79.445564,43.6865167,Westmount Ave,,York,,,,,426,9a415047dfb75d85
-79.281864,43.6775445,Victoria Park Ave,,Scarborough,,,,,88,96fe90c870fe97df
-79.3671491,43.6684316,Wellesley St E,,former Toronto,,,,,353,9a0516c70b31b6c1
-79.2744311,43.8037259,Hornshill Dr,,Scarborough,,,,,33,c5de2ca16c0a0aec
-79.3786909,43.7620777,Truman Rd,,North York,,,,,101,d9b203d97fdf2b19
-79.2620089,43.736651,Khartoum Ave,,Scarborough,,,,,20,826ac86b72446c22
-79.3415408,43.7932347,Chipwood Cres,,North York,,,,,46,d0ae895d37b6619f
-79.4256439,43.7926096,Moore Park Ave,,North York,,,,,124,b4bc197411477cfd
-79.4320245,43.6376406,Cowan Ave,,former Toronto,,,,,120,d4fcad27cd6479f7
-79.5610447,43.6678165,Massingham Rd,,Etobicoke,,,,,19,58537bf9781fac59
-79.450001,43.7107146,Glenbrook Ave,,North York,,,,,22,1f9de467859ebce8
-79.2263574,43.8083636,Pinery Trl,,Scarborough,,,,,84,c57173def0e4fdd1
-79.4922578,43.7466377,Sentinel Rd,,North York,,,,,53,bc3bec79ea8b41e5
-79.4027923,43.728536,Yonge St,,former Toronto,,,,,3231,e2d46454a245e061
-79.2776382,43.7184032,Cleanside Rd,,Scarborough,,,,,138,7ed6b9b535b82951
-79.2715032,43.7283445,Woodfern Dr,,Scarborough,,,,,161,9c10196b362957e5
-79.3944436,43.7793459,Estelle Ave,,North York,,,,,147,ec9a5cc4037ed836
-79.484964,43.684954,Weston Rd,,York,,,,,1009,79c2ca298e54b4bf
-79.3405127,43.6874572,Donlands Ave,,East York,,,,,216,97685f26b8f33026
-79.2173804,43.7655796,Scarborough Golf Club Rd,,Scarborough,,,,,768,abd8e5601415e8f3
-79.175776,43.7619407,Donnacona Cres,,Scarborough,,,,,26,2581bebcd445a970
-79.2669425,43.7617129,Oakley Blvd,,Scarborough,,,,,17,0422eb1c9df8917f
-79.2666891,43.7340596,Treverton Dr,,Scarborough,,,,,25X,275c239b2e7d823a
-79.1830952,43.7945007,Good Rd,,Scarborough,,,,,39,608426cabe838595
-79.4260367,43.7288707,Melrose Ave,,North York,,,,,506,10aef0039b2f0a70
-79.3953035,43.6567881,Cecil St,,former Toronto,,,,,17,b2b4345d4f1c78f7
-79.4315816,43.6738409,Somerset Ave,,former Toronto,,,,,79,acda9dfc1d097d18
-79.3175963,43.6932061,Dunkirk Rd,,East York,,,,,82,665ae5609b43d80d
-79.4224055,43.7218356,Glengarry Ave,,North York,,,,,438,15207aac10618a2f
-79.2865379,43.7526158,Birchmount Rd,,Scarborough,,,,,1419,74f51683813193e7
-79.4310969,43.6479279,Dufferin St,,former Toronto,,,,,562B,0b39465e313fc575
-79.5342419,43.7066769,Humberview Cres,,York,,,,,6,605824f53cd8fc24
-79.5693278,43.7505823,Grampian Cres,,North York,,,,,40,4db1b43815b1c970
-79.33806,43.7368958,Greenland Rd,,North York,,,,,50,f57840f20ec45851
-79.3161792,43.6957542,Virginia Ave,,East York,,,,,177,3bde184ee7accf6e
-79.3095984,43.6885433,Gledhill Ave,,East York,,,,,54,7dea487110c96b5a
-79.5329111,43.6482274,Burnhamthorpe Cres,,Etobicoke,,,,,68,fd8344af1eabaa2f
-79.3384216,43.7928242,Courville Coachway,,North York,,,,,123,30e94c9f67bfdc43
-79.4510074,43.754061,Cocksfield Ave,,North York,,,,,173,30100e6f95f8f3d0
-79.5357872,43.5915747,Thirty Sixth St,,Etobicoke,,,,,57,301cfbd4a8432f2f
-79.2522738,43.7188565,St Clair Ave E,,Scarborough,,,,,3636A,ad4cf72959b386be
-79.3275664,43.7563979,Truxford Rd,,North York,,,,,29,d3894843756d87e3
-79.3889069,43.6713923,Yorkville Ave,,former Toronto,,,,,29,d8857baebb92e1fd
-79.3093869,43.8188895,Elmfield Cres,,Scarborough,,,,,34,50aab21c98baf715
-79.5632582,43.6959486,Bridesburg Dr,,Etobicoke,,,,,28,3650dc57837248c9
-79.4669855,43.7280275,Northgate Dr,,North York,,,,,12,2375d63bb5b351c4
-79.4692084,43.6376989,Swansea Mews,,former Toronto,,,,,49,0e2c80e597f392fe
-79.3102161,43.799636,L'Amoreaux Dr,,Scarborough,,,,,93X,b314096403993a6b
-79.480897,43.6975119,Paramount Crt,,North York,,,,,23,23c3bc35e5968055
-79.2301162,43.8098009,Horseley Hill Dr,,Scarborough,,,,,165,f9bfd9dd02aaeb79
-79.4327298,43.6958842,Strathearn Rd,,York,,,,,158,78a2e259e1bbdb97
-79.2441066,43.7906175,Massie St,,Scarborough,,,,,37,a0b47eda95612023
-79.4578605,43.6846811,Corby Ave,,York,,,,,3,c124c2d4bbb7cbf2
-79.4336664,43.6483991,Marshall St,,former Toronto,,,,,5,808d79ec1554d906
-79.2894166,43.7493006,Howden Rd,,Scarborough,,,,,40,c383e91722c1d8f6
-79.2948639,43.7833714,Bonis Ave,,Scarborough,,,,,115,234b6769926b748b
-79.1454997,43.7814013,Langevin Cres,,Scarborough,,,,,37,db16fa450d1de268
-79.6175094,43.7197069,Cinrickbar Dr,,Etobicoke,,,,,95,f0aec6d0669e98f8
-79.202305,43.8222563,Old Finch Ave,,Scarborough,,,,,180,f2a37ac702911a83
-79.4931542,43.6065626,Dartmouth Cres,,Etobicoke,,,,,14,ccf46051492996f6
-79.2489903,43.8123154,Finch Ave E,,Scarborough,,,,,5314,e00150898482b885
-79.2860685,43.7542826,Bergen Rd,,Scarborough,,,,,31,879db6daa809817c
-79.4680964,43.6851654,Kane Ave,,York,,,,,164B,66cee00a0cd51890
-79.3131188,43.8177536,Canongate Trl,,Scarborough,,,,,25,d40e219cef40e874
-79.2415457,43.786957,Milner Ave,,Scarborough,,,,,185,7f1c312026aaaa66
-79.3180303,43.7807923,Castledene Cres,,Scarborough,,,,,7,32d0e4238005752e
-79.3176079,43.7380216,Carnforth Rd,,North York,,,,,62,a7a67ed911471a44
-79.2832606,43.8113459,Homedale Dr,,Scarborough,,,,,117,b4a2200a91224bcd
-79.4363852,43.7131808,Englemount Ave,,North York,,,,,101,0f82634a836eb746
-79.486561,43.6326099,Smithfield Dr,,Etobicoke,,,,,48,392cb3133183829f
-79.4370216,43.647555,St Clarens Ave,,former Toronto,,,,,23,cdf0402fbc8941d1
-79.439629,43.6873424,Blandford St,,York,,,,,9,765e85198beaf2b5
-79.3909682,43.6551091,St Patrick St,,former Toronto,,,,,196,13d92fb2b9b58aee
-79.3069683,43.8168975,Purcell Sq,,Scarborough,,,,,18,84561c53336f168b
-79.4699159,43.6801224,Lavender Rd,,York,,,,,56,b2842ed6194262eb
-79.5610449,43.6866081,Thelmere Pl,,Etobicoke,,,,,28,41fd561a0190c343
-79.4572773,43.6785477,Gilbert Ave,,former Toronto,,,,,39,64577283a4635b24
-79.4508051,43.6640386,Symington Ave,,former Toronto,,,,,254,4a6dbcee62495f99
-79.5772842,43.6616368,Eringate Dr,,Etobicoke,,,,,59,9acbed81c6358329
-79.2766793,43.6815828,Lynndale Rd,,Scarborough,,,,,29,887f4d72ee30441b
-79.3118643,43.7706377,Holford Cres,,Scarborough,,,,,7,b63327ece26bd5d4
-79.3727674,43.7794702,Forest Grove Dr,,North York,,,,,83,13924220b40add0a
-79.2331509,43.794631,Sheppard Ave E,,Scarborough,,,,,5193,f28bc93b8cd3a696
-79.5740636,43.7583238,Larchmere Ave,,North York,,,,,62,3e825a4ffa6ef07e
-79.5775587,43.6579432,Wellesworth Dr,,Etobicoke,,,,,203,ee14d8178c12c551
-79.5175578,43.6357838,Lothian Ave,,Etobicoke,,,,,140,1f3e76f27ed6d105
-79.5336105,43.6111897,Lanor Ave,,Etobicoke,,,,,301,8d21978555746c74
-79.2345961,43.7183022,Brooklawn Ave,,Scarborough,,,,,92,37ea2c7b2d291d99
-79.2971513,43.7027248,Dawes Rd,,East York,,,,,456,51efca50b09c94be
-79.5439127,43.7013601,Fairhaven Dr,,Etobicoke,,,,,12,1ad456476d492a6d
-79.2892035,43.7589104,Birchmount Rd,,Scarborough,,,,,1515,0fc2fe2695de99a3
-79.3874091,43.6661591,Bay St,,former Toronto,,,,,1033,38b62103fac018be
-79.4241291,43.717687,Frontenac Ave,,North York,,,,,45,79ac890051f92bdc
-79.4330002,43.7014787,Old Forest Hill Rd,,former Toronto,,,,,229,b233a40f0ac38226
-79.1763707,43.7841226,Glenthorne Dr,,Scarborough,,,,,35,8010e56cca0c7cb3
-79.4444411,43.6484013,Westminster Ave,,former Toronto,,,,,2,9c567b44e3e8a649
-79.3625655,43.7971323,Tristan Cres,,North York,,,,,15,17e86c9982047779
-79.5104312,43.7561982,Topcliff Ave,,North York,,,,,92,9609dd7694789e47
-79.4208518,43.6468993,Argyle St,,former Toronto,,,,,72,2b19a3e4c1f22782
-79.5764036,43.6908093,Dixon Rd,,Etobicoke,,,,,646,2122307e61a4150a
-79.3879711,43.7546156,Fifeshire Rd,,North York,,,,,11,47b85e4cfe345b3a
-79.576443,43.6657727,Hollister Rd,,Etobicoke,,,,,1,980414d66c7d11fa
-79.5049493,43.6283874,Uno Dr,,Etobicoke,,,,,44,12a5ade46e238a6e
-79.523793,43.5937406,Twenty Seventh St,,Etobicoke,,,,,67,d2118ccfa9a462ec
-79.1953568,43.7562256,Emcarr Dr,,Scarborough,,,,,4,773ef248bcb6e162
-79.2883916,43.8239428,Bemerton Crt,,Scarborough,,,,,26,7a308ed6f748a3a4
-79.2374739,43.7978697,Lenthall Ave,,Scarborough,,,,,35,216e6b8b153f7f9d
-79.5293871,43.6404667,Fieldway Rd,,Etobicoke,,,,,45A,4a4b015e2cae173c
-79.3684901,43.7101517,Parkhurst Blvd,,East York,,,,,112,5291cf56166bd489
-79.3961427,43.6542439,D'Arcy St,,former Toronto,,,,,101,308967199c86be09
-79.4221259,43.7063368,Roselawn Ave,,former Toronto,,,,,622,ee24582ee9250f85
-79.3967376,43.6692775,Prince Arthur Ave,,former Toronto,,,,,29,ff1e57984a643451
-79.5062714,43.7052701,William St,,York,,,,,207,ef649b5aaa26d4dc
-79.4618706,43.7879675,Carnival Crt,,North York,,,,,120,f81ac87588b07803
-79.2081338,43.800668,Winstanly Cres,,Scarborough,,,,,43,322496f732579f90
-79.4203003,43.7919581,Goulding Ave,,North York,,,,,20,c6f3c0097e9c1056
-79.4097444,43.7605951,Anndale Dr,,North York,,,,,4,05829f6f34751bba
-79.260278,43.7260895,Brenda Cres,,Scarborough,,,,,149,890a208cc9ad43cc
-79.3161874,43.7661813,Alrita Cres,,Scarborough,,,,,16,ed984ca4d92fa770
-79.506098,43.6337348,Coney Rd,,Etobicoke,,,,,1,3cc01fd00a734e79
-79.5073294,43.6995545,Wright Ave,,York,,,,,165,bf6ea301cfb2e143
-79.4379369,43.6638844,Wallace Ave,,former Toronto,,,,,16,2636e8de664acec9
-79.4377714,43.7307078,Wasdale Cres,,North York,,,,,64,b2fc14d63afb29fb
-79.3128262,43.6760804,Bellhaven Rd,,former Toronto,,,,,37,637e40957e2bf083
-79.2233067,43.7775648,Chancellor Dr,,Scarborough,,,,,52,cb13d16ac8ce1333
-79.4231889,43.7280608,St Germain Ave,,North York,,,,,536,9ba17de72952b2fb
-79.4481277,43.644453,Roncesvalles Ave,,former Toronto,,,,,175,25392e55d527686f
-79.3064537,43.7468043,Pharmacy Ave,,Scarborough,,,,,1192,9206dc0630d8d0df
-79.4263704,43.7267158,St Germain Ave,,North York,,,,,583,1f56a6184572992b
-79.2880402,43.7817332,Jade St,,Scarborough,,,,,60,65d4b98bcc08aa7c
-79.4749932,43.6549291,Glendonwynne Rd,,former Toronto,,,,,113,232df67e3c56c5d3
-79.3136267,43.8178808,Canongate Trl,,Scarborough,,,,,42,8b736e8cfa17a2c2
-79.5596819,43.7523824,Cherrylawn Ave,,North York,,,,,46,6af7d71b093bf345
-79.5249031,43.7379814,Honeywood Rd,,North York,,,,,44,082276c97894e153
-79.4222578,43.7785023,Finch Ave W,,North York,,,,,78A,7b5711084655f6f7
-79.2850419,43.7502641,Beacon Rd,,Scarborough,,,,,28,8225c7e849c69db1
-79.2662033,43.8209172,Shady Hollow Dr,,Scarborough,,,,,58,706d856a5eb79388
-79.1827094,43.7830216,Haida Crt,,Scarborough,,,,,16,10dbbd59aaf40b19
-79.1296815,43.7905827,Friendship Ave,,Scarborough,,,,,263,58328ee01e8fb4b8
-79.3753635,43.6902735,Inglewood Dr,,former Toronto,,,,,313,1a198ab714efb652
-79.246778,43.789792,Wyper Sq,,Scarborough,,,,,72,61c52956331d8033
-79.3804929,43.6638361,Church St,,former Toronto,,,,,490,d510cd36d5af1849
-79.5571713,43.6844495,Shipley Rd,,Etobicoke,,,,,38,5b02a38d141f355a
-79.4112616,43.704241,Eglinton Ave W,,former Toronto,,,,,426,70d9a0764b9f209a
-79.5201563,43.6247356,Bradfield Ave,,Etobicoke,,,,,33,8728b1b987861a19
-79.2500002,43.7105102,McIntosh St,,Scarborough,,,,,231,47e439441399bec8
-79.3318887,43.6714749,Hastings Ave,,former Toronto,,,,,271,6ca0577c1a1b6e54
-79.5129945,43.6786307,Knoll Dr,,Etobicoke,,,,,41,e7dd7a9649b5a335
-79.4629745,43.7072026,Glengrove Ave,,North York,,,,,1146,d5665a2c67ee6cf0
-79.2181675,43.8114296,Pennyhill Dr,,Scarborough,,,,,26,24ba6cb208449357
-79.5017072,43.6504216,The Kingsway,,Etobicoke,,,,,20,5a4dcb3dc6adbf94
-79.473504,43.6872027,Keele St,,York,,,,,1777,598987cf1121c0d4
-79.2785176,43.7439218,Leahann Dr,,Scarborough,,,,,44,38bc94f60cf769f2
